Wedge,Timestamp,RFID,Mouse
5,7/22/21 15:25,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:24,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:24,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:24,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:24,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:24,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:24,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:24,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:24,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:24,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:24,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:24,48 48 48 49 51 48 51 56 57,315
11,7/22/21 15:22,48 48 48 49 51 48 50 50 57,300
12,7/22/21 15:22,48 48 48 49 51 48 50 57 50,291
5,7/22/21 15:22,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:22,48 48 48 49 51 48 51 56 57,315
71,7/22/21 15:21,48 48 48 49 51 48 51 54 51,314
5,7/22/21 15:21,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:21,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:21,48 48 48 49 51 48 51 56 57,315
71,7/22/21 15:21,48 48 48 49 51 48 51 54 51,314
5,7/22/21 15:21,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:20,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:20,48 48 48 49 51 48 51 56 57,315
71,7/22/21 15:20,48 48 48 48 54 51 55 48 50,310
5,7/22/21 15:20,48 48 48 49 51 48 51 56 57,315
5,7/22/21 15:19,48 48 48 49 51 48 51 56 57,315
12,7/22/21 15:19,48 48 48 49 51 48 50 51 55,287
71,7/22/21 15:19,48 48 48 48 54 51 55 48 50,310
6,7/22/21 15:18,48 48 48 48 54 49 48 53 50,317
6,7/22/21 15:16,48 48 48 48 54 49 48 53 50,317
6,7/22/21 15:16,48 48 48 48 54 49 48 53 50,317
12,7/22/21 15:16,48 48 48 49 51 48 50 53 51,284
6,7/22/21 15:16,48 48 48 48 54 49 48 53 50,317
70,7/22/21 15:14,48 48 48 49 51 48 51 54 54,294
71,7/22/21 15:14,48 48 48 49 50 55 56 54 53,320
71,7/22/21 15:14,48 48 48 49 50 55 56 54 53,320
11,7/22/21 15:14,48 48 48 49 51 48 50 54 49,297
3,7/22/21 15:13,48 48 48 49 51 48 50 56 56,309
70,7/22/21 15:12,48 48 48 49 51 48 50 54 49,297
70,7/22/21 15:11,48 48 48 49 51 48 51 51 57,292
70,7/22/21 15:11,48 48 48 49 51 48 50 54 49,297
70,7/22/21 15:10,48 48 48 49 51 48 50 54 49,297
11,7/22/21 15:09,48 48 48 49 51 48 51 54 54,294
6,7/22/21 15:07,48 48 48 48 54 49 48 53 50,317
6,7/22/21 15:07,48 48 48 48 54 49 48 53 50,317
6,7/22/21 15:06,48 48 48 49 51 48 50 56 55,316
6,7/22/21 15:06,48 48 48 49 51 48 50 56 55,316
6,7/22/21 15:06,48 48 48 49 51 48 50 56 55,316
70,7/22/21 15:04,48 48 48 49 51 48 51 51 57,292
13,7/22/21 15:04,48 48 48 49 51 48 51 54 51,314
13,7/22/21 15:03,48 48 48 49 51 48 51 54 51,314
70,7/22/21 15:02,48 48 48 49 51 48 51 51 57,292
71,7/22/21 15:02,48 48 48 49 51 48 51 56 57,315
14,7/22/21 15:02,48 48 48 49 51 48 50 53 54,277
14,7/22/21 15:02,48 48 48 49 51 48 50 53 54,277
70,7/22/21 15:02,48 48 48 49 51 48 51 49 55,273
12,7/22/21 15:00,48 48 48 49 51 48 50 57 48,274
70,7/22/21 14:59,48 48 48 49 51 48 51 51 57,292
70,7/22/21 14:59,48 48 48 49 51 48 51 51 57,292
11,7/22/21 14:58,48 48 48 49 51 48 50 57 50,291
71,7/22/21 14:58,48 48 48 49 51 48 51 56 57,315
71,7/22/21 14:57,48 48 48 49 51 48 50 56 56,309
3,7/22/21 14:57,48 48 48 49 48 57 57 53 49,302
70,7/22/21 14:56,48 48 48 49 51 48 51 57 50,298
5,7/22/21 14:54,48 48 48 49 51 48 51 54 51,314
5,7/22/21 14:54,48 48 48 49 51 48 51 54 51,314
71,7/22/21 14:54,48 48 48 49 51 48 50 56 56,309
6,7/22/21 14:53,48 48 48 48 54 49 48 53 50,317
6,7/22/21 14:52,48 48 48 48 54 49 48 53 50,317
6,7/22/21 14:52,48 48 48 48 54 49 48 53 50,317
6,7/22/21 14:52,48 48 48 48 54 49 48 53 50,317
6,7/22/21 14:52,48 48 48 48 54 49 48 53 50,317
6,7/22/21 14:51,48 48 48 49 51 48 50 56 55,316
5,7/22/21 14:50,48 48 48 49 51 48 51 54 51,314
5,7/22/21 14:50,48 48 48 49 51 48 51 54 51,314
3,7/22/21 14:50,48 48 48 49 48 57 57 53 49,302
6,7/22/21 14:45,48 48 48 49 51 48 50 56 55,316
70,7/22/21 14:45,48 48 48 49 51 48 51 49 55,273
70,7/22/21 14:43,48 48 48 49 51 48 51 57 50,298
3,7/22/21 14:42,48 48 48 49 51 48 51 54 51,314
3,7/22/21 14:42,48 48 48 49 51 48 51 54 51,314
70,7/22/21 14:40,48 48 48 49 51 48 51 49 55,273
13,7/22/21 14:40,48 48 48 49 51 48 50 55 50,307
70,7/22/21 14:39,48 48 48 49 51 48 51 52 49,280
3,7/22/21 14:37,48 48 48 49 51 48 51 54 51,314
70,7/22/21 14:36,48 48 48 49 51 48 51 57 50,298
71,7/22/21 14:34,48 48 48 48 55 50 56 56 48,311
14,7/22/21 14:34,48 48 48 49 51 48 51 52 49,280
6,7/22/21 14:33,48 48 48 49 51 48 50 56 55,316
6,7/22/21 14:33,48 48 48 49 51 48 50 56 55,316
6,7/22/21 14:33,48 48 48 49 51 48 50 56 55,316
6,7/22/21 14:33,48 48 48 49 51 48 50 56 55,316
12,7/22/21 14:32,48 48 48 49 51 48 51 54 54,294
71,7/22/21 14:32,48 48 48 48 55 50 56 56 48,311
6,7/22/21 14:33,48 48 48 49 51 48 50 56 55,316
12,7/22/21 14:29,48 48 48 49 51 48 51 52 49,280
5,7/22/21 14:28,48 48 48 48 55 50 56 56 48,311
11,7/22/21 14:28,48 48 48 49 51 48 51 49 57,282
5,7/22/21 14:28,48 48 48 48 54 49 48 53 50,317
5,7/22/21 14:28,48 48 48 48 55 50 56 56 48,311
5,7/22/21 14:28,48 48 48 48 55 50 56 56 48,311
5,7/22/21 14:27,48 48 48 48 55 50 56 56 48,311
3,7/22/21 14:27,48 48 48 48 54 51 55 48 54,360
3,7/22/21 14:27,48 48 48 48 54 51 55 48 54,360
5,7/22/21 14:27,48 48 48 48 55 50 56 56 48,311
5,7/22/21 14:27,48 48 48 48 55 50 56 56 48,311
5,7/22/21 14:27,48 48 48 48 55 50 56 56 48,311
5,7/22/21 14:26,48 48 48 48 55 50 56 56 48,311
5,7/22/21 14:26,48 48 48 48 55 50 56 56 48,311
5,7/22/21 14:26,48 48 48 48 55 50 56 56 48,311
5,7/22/21 14:26,48 48 48 48 55 50 56 56 48,311
5,7/22/21 14:26,48 48 48 48 55 50 56 56 48,311
5,7/22/21 14:26,48 48 48 48 55 50 56 56 48,311
6,7/22/21 14:25,48 48 48 48 54 51 55 48 51,324
6,7/22/21 14:24,48 48 48 48 54 51 55 48 51,324
5,7/22/21 14:24,48 48 48 49 51 48 51 54 51,314
5,7/22/21 14:24,48 48 48 49 51 48 51 54 51,314
13,7/22/21 14:19,48 48 48 48 54 51 55 48 54,360
13,7/22/21 14:19,48 48 48 48 54 51 55 48 54,360
11,7/22/21 14:18,48 48 48 49 51 48 51 50 56,289
11,7/22/21 14:18,48 48 48 49 51 48 51 54 54,294
5,7/22/21 14:18,48 48 48 49 48 57 57 53 49,302
5,7/22/21 14:18,48 48 48 49 48 57 57 53 49,302
11,7/22/21 14:18,48 48 48 49 51 48 51 57 50,298
6,7/22/21 14:17,48 48 48 49 51 48 50 56 55,316
70,7/22/21 14:14,48 48 48 49 51 48 50 53 50,283
5,7/22/21 14:13,48 48 48 48 54 51 55 48 54,360
5,7/22/21 14:13,48 48 48 48 54 51 55 48 54,360
5,7/22/21 14:13,48 48 48 48 54 51 55 48 54,360
5,7/22/21 14:13,48 48 48 48 54 51 55 48 54,360
5,7/22/21 14:13,48 48 48 48 54 51 55 48 54,360
5,7/22/21 14:13,48 48 48 48 54 51 55 48 54,360
5,7/22/21 14:12,48 48 48 48 54 51 55 48 54,360
5,7/22/21 14:12,48 48 48 48 54 51 55 48 54,360
3,7/22/21 14:12,48 48 48 49 51 48 50 56 56,309
5,7/22/21 14:12,48 48 48 48 54 51 55 48 54,360
13,7/22/21 14:12,48 48 48 49 51 48 50 55 50,307
5,7/22/21 14:12,48 48 48 48 54 51 55 48 54,360
13,7/22/21 14:12,48 48 48 49 51 48 50 55 50,307
5,7/22/21 14:11,48 48 48 48 54 51 55 48 54,360
5,7/22/21 14:11,48 48 48 48 54 51 55 48 54,360
5,7/22/21 14:11,48 48 48 48 54 51 55 48 54,360
71,7/22/21 14:11,48 48 48 48 54 51 55 48 50,310
71,7/22/21 14:10,48 48 48 48 54 51 55 48 50,310
6,7/22/21 14:10,48 48 48 49 51 48 50 56 55,316
6,7/22/21 14:09,48 48 48 49 51 48 50 56 55,316
6,7/22/21 14:09,48 48 48 49 51 48 50 56 56,309
6,7/22/21 14:08,48 48 48 49 51 48 50 56 55,316
12,7/22/21 14:08,48 48 48 49 51 48 50 57 50,291
6,7/22/21 14:08,48 48 48 49 51 48 50 56 55,316
6,7/22/21 14:07,48 48 48 49 51 48 50 56 55,316
3,7/22/21 14:07,48 48 48 49 48 57 57 53 49,302
71,7/22/21 14:05,48 48 48 48 54 51 55 48 51,324
71,7/22/21 14:05,48 48 48 48 54 51 55 48 51,324
71,7/22/21 14:05,48 48 48 48 54 51 55 48 54,360
71,7/22/21 14:05,48 48 48 48 54 51 55 48 51,324
71,7/22/21 14:05,48 48 48 48 54 51 55 48 51,324
71,7/22/21 14:05,48 48 48 48 54 51 55 48 51,324
71,7/22/21 14:04,48 48 48 48 54 51 55 48 51,324
12,7/22/21 14:03,48 48 48 49 51 48 51 49 57,282
71,7/22/21 14:02,48 48 48 48 54 51 55 48 54,360
6,7/22/21 14:00,48 48 48 49 51 48 50 56 55,316
6,7/22/21 14:00,48 48 48 49 51 48 50 56 55,316
71,7/22/21 14:00,48 48 48 48 54 49 48 53 50,317
5,7/22/21 13:57,48 48 48 49 51 48 50 56 56,309
5,7/22/21 13:57,48 48 48 49 51 48 50 56 56,309
71,7/22/21 13:56,48 48 48 48 54 49 48 53 50,317
11,7/22/21 13:56,48 48 48 49 51 48 51 51 57,292
3,7/22/21 13:55,48 48 48 48 54 51 55 48 50,310
3,7/22/21 13:50,48 48 48 48 54 51 55 48 54,360
3,7/22/21 13:50,48 48 48 49 51 48 50 56 56,309
6,7/22/21 13:50,48 48 48 49 51 48 50 56 55,316
71,7/22/21 13:47,48 48 48 48 54 51 55 48 50,310
71,7/22/21 13:46,48 48 48 48 54 51 55 48 50,310
3,7/22/21 13:43,48 48 48 48 54 51 55 48 54,360
71,7/22/21 13:42,48 48 48 49 51 48 50 56 56,309
6,7/22/21 13:42,48 48 48 49 51 48 50 56 55,316
71,7/22/21 13:42,48 48 48 49 51 48 50 56 56,309
3,7/22/21 13:40,48 48 48 48 54 51 55 48 54,360
3,7/22/21 13:40,48 48 48 48 54 51 55 48 54,360
71,7/22/21 13:35,48 48 48 48 54 51 55 48 50,310
6,7/22/21 13:34,48 48 48 48 54 51 55 48 51,324
71,7/22/21 13:34,48 48 48 48 54 51 55 48 50,310
71,7/22/21 13:29,48 48 48 48 54 51 55 48 54,360
71,7/22/21 13:28,48 48 48 48 54 51 55 48 54,360
14,7/22/21 13:22,48 48 48 49 51 48 50 53 51,284
14,7/22/21 13:22,48 48 48 49 51 48 50 53 51,284
11,7/22/21 13:20,48 48 48 49 51 48 51 49 55,273
11,7/22/21 13:18,48 48 48 49 51 48 50 50 57,300
71,7/22/21 13:17,48 48 48 48 54 51 55 48 50,310
71,7/22/21 13:14,48 48 48 48 54 51 55 48 50,310
11,7/22/21 13:13,48 48 48 49 51 48 50 53 54,277
12,7/22/21 13:10,48 48 48 49 51 48 50 57 50,291
13,7/22/21 13:08,48 48 48 49 48 57 57 53 49,302
13,7/22/21 13:08,48 48 48 49 48 57 57 53 49,302
12,7/22/21 13:07,48 48 48 49 51 48 50 53 51,284
12,7/22/21 13:06,48 48 48 49 51 48 51 57 50,298
14,7/22/21 13:04,48 48 48 49 51 48 50 53 54,277
14,7/22/21 13:04,48 48 48 49 51 48 50 53 54,277
13,7/22/21 13:04,48 48 48 49 48 57 57 53 49,302
13,7/22/21 13:04,48 48 48 49 48 57 57 53 49,302
13,7/22/21 13:04,48 48 48 49 48 57 57 53 49,302
13,7/22/21 13:03,48 48 48 49 48 57 57 53 49,302
13,7/22/21 13:03,48 48 48 49 48 57 57 53 49,302
14,7/22/21 13:02,48 48 48 49 51 48 51 57 50,298
6,7/22/21 13:02,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:02,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:02,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:02,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:02,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:02,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:02,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:02,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:01,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:01,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:01,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:01,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:01,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:01,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:01,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:01,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:01,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:01,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:01,48 48 48 49 51 48 50 56 55,316
6,7/22/21 13:01,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:59,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:59,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:59,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:59,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:59,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:59,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:59,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:59,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:58,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:58,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:58,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:58,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:59,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:58,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:58,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:58,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:58,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:58,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:58,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:57,48 48 48 49 51 48 50 56 55,316
11,7/22/21 12:57,48 48 48 49 51 48 51 52 52,288
6,7/22/21 12:57,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:56,48 48 48 49 51 48 50 56 55,316
11,7/22/21 12:54,48 48 48 49 51 48 51 52 52,288
3,7/22/21 12:54,48 48 48 48 54 51 55 48 54,360
3,7/22/21 12:53,48 48 48 48 54 51 55 48 54,360
6,7/22/21 12:51,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:51,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:51,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:51,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:51,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:50,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:50,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:50,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:50,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:50,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:50,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:50,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:50,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:50,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:50,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:50,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:49,48 48 48 49 51 48 50 55 50,307
13,7/22/21 12:49,48 48 48 49 51 48 50 55 50,307
6,7/22/21 12:48,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:48,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:47,48 48 48 49 51 48 50 55 50,307
13,7/22/21 12:47,48 48 48 49 51 48 50 55 50,307
13,7/22/21 12:47,48 48 48 49 51 48 50 55 50,307
6,7/22/21 12:47,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:47,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:46,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:46,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:46,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:46,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:45,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:45,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:45,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:45,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:45,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:45,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:45,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:45,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:44,48 48 48 49 51 48 50 56 55,316
70,7/22/21 12:38,48 48 48 49 51 48 51 52 49,280
6,7/22/21 12:33,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:33,48 48 48 49 51 48 50 56 55,316
14,7/22/21 12:31,48 48 48 49 51 48 51 54 54,294
14,7/22/21 12:30,48 48 48 49 51 48 51 54 54,294
14,7/22/21 12:30,48 48 48 49 51 48 51 54 54,294
6,7/22/21 12:29,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:29,48 48 48 49 51 48 50 56 55,316
11,7/22/21 12:25,48 48 48 49 51 48 51 57 50,298
12,7/22/21 12:21,48 48 48 49 51 48 51 52 52,288
3,7/22/21 12:18,48 48 48 48 54 51 55 48 54,360
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:18,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
13,7/22/21 12:18,48 48 48 49 48 57 57 53 49,302
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:17,48 48 48 49 48 57 57 53 49,302
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:17,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
14,7/22/21 12:16,48 48 48 49 51 48 51 57 50,298
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
3,7/22/21 12:16,48 48 48 48 54 51 55 48 54,360
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
14,7/22/21 12:16,48 48 48 49 51 48 51 57 50,298
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
3,7/22/21 12:16,48 48 48 48 54 51 55 48 54,360
13,7/22/21 12:16,48 48 48 49 48 57 57 53 49,302
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:16,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
6,7/22/21 12:15,48 48 48 49 51 48 50 56 55,316
