Wedge,Timestamp,RFID,Mouse
70,6/29/21 2:47,48 48 48 49 51 48 51 52 55,427
70,6/29/21 2:47,48 48 48 49 51 48 51 52 55,427
30,6/29/21 2:48,48 48 48 49 51 48 50 53 48,469
70,6/29/21 2:48,48 48 48 49 51 48 50 51 51,436
70,6/29/21 2:48,48 48 48 49 51 48 50 51 51,436
14,6/29/21 2:50,48 48 48 49 51 48 51 49 50,421
70,6/29/21 2:50,48 48 48 49 51 48 51 52 55,427
71,6/29/21 2:52,48 48 48 49 51 48 50 50 51,407
71,6/29/21 2:53,48 48 48 49 51 48 51 53 53,412
71,6/29/21 2:53,48 48 48 49 51 48 50 48 54,408
7,6/29/21 2:56,48 48 48 49 51 48 50 52 49,459
7,6/29/21 2:56,48 48 48 49 51 48 50 52 49,459
71,6/29/21 2:58,48 48 48 49 51 48 51 53 53,412
70,6/29/21 2:58,48 48 48 49 51 48 51 52 55,427
30,6/29/21 2:59,48 48 48 49 51 48 50 52 49,459
13,6/29/21 3:00,48 48 48 49 51 48 51 50 53,411
30,6/29/21 3:01,48 48 48 49 51 48 50 52 50,452
30,6/29/21 3:01,48 48 48 49 51 48 50 52 49,459
13,6/29/21 3:01,48 48 48 49 51 48 50 48 54,408
13,6/29/21 3:02,48 48 48 49 51 48 51 50 53,411
30,6/29/21 3:02,48 48 48 49 51 48 50 52 50,452
71,6/29/21 3:08,48 48 48 49 51 48 50 53 57,406
30,6/29/21 3:09,48 48 48 49 51 48 51 55 55,466
71,6/29/21 3:10,48 48 48 49 51 48 51 50 53,411
70,6/29/21 3:11,48 48 48 49 51 48 50 51 54,441
30,6/29/21 3:11,48 48 48 49 51 48 51 55 55,466
71,6/29/21 3:13,48 48 48 49 51 48 50 53 57,406
71,6/29/21 3:13,48 48 48 49 51 48 50 48 50,424
7,6/29/21 3:15,48 48 48 49 51 48 51 55 52,465
70,6/29/21 3:15,48 48 48 49 51 48 50 51 54,441
71,6/29/21 3:16,48 48 48 49 51 48 51 50 53,411
71,6/29/21 3:17,48 48 48 49 51 48 50 55 52,415
71,6/29/21 3:20,48 48 48 49 51 48 50 48 50,424
71,6/29/21 3:21,48 48 48 49 51 48 50 55 52,415
71,6/29/21 3:22,48 48 48 49 51 48 51 52 57,474
71,6/29/21 3:23,48 48 48 49 51 48 51 52 57,474
7,6/29/21 3:23,48 48 48 49 51 48 50 51 50,471
7,6/29/21 3:23,48 48 48 49 51 48 50 51 50,471
70,6/29/21 3:23,48 48 48 49 51 48 51 49 50,421
71,6/29/21 3:24,48 48 48 49 51 48 50 56 48,413
70,6/29/21 3:25,48 48 48 49 51 48 51 52 55,427
70,6/29/21 3:25,48 48 48 49 51 48 51 52 55,427
70,6/29/21 3:25,48 48 48 49 51 48 51 52 55,427
7,6/29/21 3:25,48 48 48 49 51 48 51 51 53,453
70,6/29/21 3:25,48 48 48 49 51 48 51 52 55,427
70,6/29/21 3:25,48 48 48 49 51 48 51 52 55,427
70,6/29/21 3:26,48 48 48 49 51 48 51 49 50,421
70,6/29/21 3:27,48 48 48 49 51 48 51 52 55,427
70,6/29/21 3:27,48 48 48 49 51 48 51 52 55,427
13,6/29/21 3:30,48 48 48 49 51 48 50 48 54,408
71,6/29/21 3:32,48 48 48 49 51 48 50 56 48,413
70,6/29/21 3:32,48 48 48 49 51 48 51 52 55,427
71,6/29/21 3:32,48 48 48 49 51 48 50 52 56,423
71,6/29/21 3:36,48 48 48 49 51 48 50 49 55,416
13,6/29/21 3:36,48 48 48 49 51 48 51 52 57,474
71,6/29/21 3:38,48 48 48 49 51 48 50 48 54,408
70,6/29/21 3:38,48 48 48 49 51 48 51 52 55,427
71,6/29/21 3:39,48 48 48 49 51 48 50 57 49,402
71,6/29/21 3:41,48 48 48 49 51 48 50 48 54,408
70,6/29/21 3:41,48 48 48 49 51 48 50 51 54,441
71,6/29/21 3:43,48 48 48 49 51 48 50 49 55,416
30,6/29/21 3:43,48 48 48 49 51 48 51 55 55,466
71,6/29/21 3:45,48 48 48 49 51 48 50 52 56,423
30,6/29/21 3:45,48 48 48 49 51 48 51 55 55,466
70,6/29/21 3:45,48 48 48 49 51 48 50 51 54,441
71,6/29/21 3:46,48 48 48 49 51 48 50 55 52,415
7,6/29/21 3:47,48 48 48 49 51 48 51 51 53,453
71,6/29/21 3:48,48 48 48 49 51 48 50 57 49,402
71,6/29/21 3:50,48 48 48 49 51 48 50 55 52,415
30,6/29/21 3:59,48 48 48 49 51 48 50 52 50,452
14,6/29/21 3:59,48 48 48 49 51 48 51 49 50,421
71,6/29/21 3:59,48 48 48 49 51 48 51 50 53,411
30,6/29/21 3:59,48 48 48 49 51 48 50 52 50,452
70,6/29/21 4:00,48 48 48 49 51 48 51 53 57,446
30,6/29/21 4:02,48 48 48 49 51 48 51 50 52,450
71,6/29/21 4:02,48 48 48 49 51 48 51 50 53,411
71,6/29/21 4:03,48 48 48 49 51 48 50 48 50,424
30,6/29/21 4:03,48 48 48 49 51 48 51 50 52,450
70,6/29/21 4:03,48 48 48 49 51 48 51 52 55,427
71,6/29/21 4:04,48 48 48 49 51 48 50 48 54,408
70,6/29/21 4:04,48 48 48 49 51 48 51 52 55,427
70,6/29/21 4:04,48 48 48 49 51 48 51 53 57,446
30,6/29/21 4:05,48 48 48 49 51 48 51 55 52,465
70,6/29/21 4:05,48 48 48 49 51 48 51 49 50,421
71,6/29/21 4:06,48 48 48 49 51 48 51 52 57,474
71,6/29/21 4:06,48 48 48 49 51 48 51 52 57,474
71,6/29/21 4:06,48 48 48 49 51 48 50 48 54,408
30,6/29/21 4:07,48 48 48 49 51 48 51 55 52,465
7,6/29/21 4:08,48 48 48 49 51 48 51 55 52,465
71,6/29/21 4:09,48 48 48 49 51 48 50 48 54,408
14,6/29/21 4:10,48 48 48 49 51 48 50 53 56,437
30,6/29/21 4:11,48 48 48 49 51 48 51 51 53,453
71,6/29/21 4:11,48 48 48 49 51 48 50 55 52,415
70,6/29/21 4:12,48 48 48 49 51 48 50 51 54,441
30,6/29/21 4:12,48 48 48 49 51 48 51 51 53,453
71,6/29/21 4:14,48 48 48 49 51 48 50 48 54,408
70,6/29/21 4:14,48 48 48 49 51 48 51 52 55,427
70,6/29/21 4:14,48 48 48 49 51 48 51 52 55,427
70,6/29/21 4:14,48 48 48 49 51 48 50 51 54,441
70,6/29/21 4:15,48 48 48 49 51 48 51 52 55,427
2,6/29/21 4:15,48 48 48 49 51 48 51 51 53,453
71,6/29/21 4:15,48 48 48 49 51 48 50 56 48,413
71,6/29/21 4:15,48 48 48 49 51 48 50 49 55,416
70,6/29/21 4:15,48 48 48 49 51 48 51 52 55,427
70,6/29/21 4:15,48 48 48 49 51 48 51 52 55,427
70,6/29/21 4:16,48 48 48 49 51 48 51 52 55,427
70,6/29/21 4:16,48 48 48 49 51 48 51 52 55,427
7,6/29/21 4:16,48 48 48 49 51 48 50 51 50,471
70,6/29/21 4:16,48 48 48 49 51 48 51 52 55,427
70,6/29/21 4:17,48 48 48 49 51 48 51 52 55,427
71,6/29/21 4:17,48 48 48 49 51 48 50 48 50,424
70,6/29/21 4:17,48 48 48 49 51 48 51 53 57,446
70,6/29/21 4:17,48 48 48 49 51 48 51 52 55,427
71,6/29/21 4:17,48 48 48 49 51 48 50 55 52,415
70,6/29/21 4:18,48 48 48 49 51 48 50 57 56,432
70,6/29/21 4:18,48 48 48 49 51 48 50 57 56,432
70,6/29/21 4:18,48 48 48 49 51 48 51 53 57,446
70,6/29/21 4:19,48 48 48 49 51 48 51 53 57,446
71,6/29/21 4:19,48 48 48 49 51 48 51 52 57,474
70,6/29/21 4:19,48 48 48 49 51 48 50 57 56,432
71,6/29/21 4:19,48 48 48 49 51 48 50 49 55,416
70,6/29/21 4:19,48 48 48 49 51 48 51 53 57,446
71,6/29/21 4:20,48 48 48 49 51 48 50 49 55,416
71,6/29/21 4:20,48 48 48 49 51 48 51 52 57,474
70,6/29/21 4:20,48 48 48 49 51 48 51 53 57,446
71,6/29/21 4:20,48 48 48 49 51 48 50 49 55,416
70,6/29/21 4:20,48 48 48 49 51 48 50 51 51,436
70,6/29/21 4:20,48 48 48 49 51 48 51 53 57,446
70,6/29/21 4:20,48 48 48 49 51 48 50 51 51,436
70,6/29/21 4:21,48 48 48 49 51 48 51 52 55,427
70,6/29/21 4:21,48 48 48 49 51 48 51 52 55,427
70,6/29/21 4:21,48 48 48 49 51 48 51 52 55,427
70,6/29/21 4:22,48 48 48 49 51 48 51 51 55,476
70,6/29/21 4:22,48 48 48 49 51 48 51 51 55,476
70,6/29/21 4:22,48 48 48 49 51 48 51 52 55,427
71,6/29/21 4:23,48 48 48 49 51 48 50 56 48,413
70,6/29/21 4:24,48 48 48 49 51 48 51 52 55,427
1,6/29/21 4:24,48 48 48 49 51 48 50 51 50,471
71,6/29/21 4:24,48 48 48 49 51 48 50 49 55,416
70,6/29/21 4:25,48 48 48 49 51 48 51 49 50,421
13,6/29/21 4:26,48 48 48 49 51 48 51 50 53,411
70,6/29/21 4:26,48 48 48 49 51 48 51 52 55,427
70,6/29/21 4:27,48 48 48 49 51 48 51 52 55,427
30,6/29/21 4:27,48 48 48 49 51 48 50 52 49,459
70,6/29/21 4:27,48 48 48 49 51 48 51 52 55,427
30,6/29/21 4:28,48 48 48 49 51 48 50 52 49,459
70,6/29/21 4:30,48 48 48 49 51 48 50 57 56,432
2,6/29/21 4:30,48 48 48 49 51 48 50 51 50,471
70,6/29/21 4:31,48 48 48 49 51 48 50 57 56,432
14,6/29/21 4:31,48 48 48 49 51 48 51 49 50,421
70,6/29/21 4:32,48 48 48 49 51 48 50 51 51,436
70,6/29/21 4:32,48 48 48 49 51 48 50 51 51,436
14,6/29/21 4:32,48 48 48 49 51 48 50 55 56,425
14,6/29/21 4:32,48 48 48 49 51 48 50 55 56,425
14,6/29/21 4:32,48 48 48 49 51 48 50 55 56,425
7,6/29/21 4:33,48 48 48 49 51 48 50 52 49,459
14,6/29/21 4:33,48 48 48 49 51 48 50 55 56,425
70,6/29/21 4:33,48 48 48 49 51 48 51 57 56,448
70,6/29/21 4:33,48 48 48 49 51 48 51 57 56,448
71,6/29/21 4:34,48 48 48 49 51 48 51 52 57,474
14,6/29/21 4:34,48 48 48 49 51 48 50 55 56,425
14,6/29/21 4:34,48 48 48 49 51 48 50 55 56,425
14,6/29/21 4:35,48 48 48 49 51 48 51 49 50,421
14,6/29/21 4:35,48 48 48 49 51 48 50 55 56,425
71,6/29/21 4:35,48 48 48 49 51 48 51 52 57,474
71,6/29/21 4:35,48 48 48 49 51 48 51 52 57,474
71,6/29/21 4:35,48 48 48 49 51 48 51 52 57,474
70,6/29/21 4:35,48 48 48 49 51 48 50 51 54,441
14,6/29/21 4:35,48 48 48 49 51 48 50 55 56,425
14,6/29/21 4:35,48 48 48 49 51 48 50 55 56,425
71,6/29/21 4:36,48 48 48 49 51 48 50 50 51,407
71,6/29/21 4:36,48 48 48 49 51 48 51 50 53,411
7,6/29/21 4:37,48 48 48 49 51 48 50 52 50,452
7,6/29/21 4:37,48 48 48 49 51 48 50 52 50,452
70,6/29/21 4:38,48 48 48 49 51 48 51 53 57,446
71,6/29/21 4:39,48 48 48 49 51 48 50 50 51,407
70,6/29/21 4:39,48 48 48 49 51 48 51 52 55,427
30,6/29/21 4:41,48 48 48 49 51 48 50 52 50,452
71,6/29/21 4:41,48 48 48 49 51 48 50 55 52,415
30,6/29/21 4:42,48 48 48 49 51 48 50 52 50,452
13,6/29/21 4:42,48 48 48 49 51 48 50 48 50,424
71,6/29/21 4:42,48 48 48 49 51 48 51 53 53,412
71,6/29/21 4:45,48 48 48 49 51 48 50 49 55,416
70,6/29/21 4:46,48 48 48 49 51 48 50 53 56,437
71,6/29/21 4:46,48 48 48 49 51 48 50 55 52,415
70,6/29/21 4:46,48 48 48 49 51 48 50 53 56,437
71,6/29/21 4:47,48 48 48 49 51 48 51 50 53,411
70,6/29/21 4:48,48 48 48 49 51 48 50 51 54,441
7,6/29/21 4:49,48 48 48 49 51 48 51 50 52,450
70,6/29/21 4:49,48 48 48 49 51 48 51 52 55,427
13,6/29/21 4:50,48 48 48 49 51 48 51 52 57,474
70,6/29/21 4:50,48 48 48 49 51 48 50 51 51,436
70,6/29/21 4:50,48 48 48 49 51 48 50 51 51,436
71,6/29/21 4:51,48 48 48 49 51 48 51 53 53,412
71,6/29/21 4:51,48 48 48 49 51 48 50 48 54,408
71,6/29/21 4:52,48 48 48 49 51 48 50 48 54,408
71,6/29/21 4:52,48 48 48 49 51 48 50 49 55,416
2,6/29/21 5:02,48 48 48 49 51 48 51 51 53,453
71,6/29/21 5:02,48 48 48 49 51 48 50 56 48,413
71,6/29/21 5:04,48 48 48 49 51 48 50 57 49,402
30,6/29/21 5:05,48 48 48 49 51 48 50 52 50,452
30,6/29/21 5:05,48 48 48 49 51 48 50 52 50,452
70,6/29/21 5:08,48 48 48 49 51 48 51 53 57,446
13,6/29/21 5:09,48 48 48 49 51 48 50 48 54,408
30,6/29/21 5:11,48 48 48 49 51 48 51 55 55,466
71,6/29/21 5:11,48 48 48 49 51 48 50 48 50,424
30,6/29/21 5:11,48 48 48 49 51 48 51 55 55,466
71,6/29/21 5:11,48 48 48 49 51 48 50 57 49,402
2,6/29/21 5:11,48 48 48 49 51 48 51 55 52,465
71,6/29/21 5:12,48 48 48 49 51 48 50 57 49,402
71,6/29/21 5:13,48 48 48 49 51 48 50 57 49,402
7,6/29/21 5:14,48 48 48 49 51 48 50 53 48,469
70,6/29/21 5:14,48 48 48 49 51 48 50 51 54,441
70,6/29/21 5:15,48 48 48 49 51 48 51 52 55,427
70,6/29/21 5:15,48 48 48 49 51 48 51 52 55,427
7,6/29/21 5:15,48 48 48 49 51 48 50 53 48,469
70,6/29/21 5:15,48 48 48 49 51 48 51 52 55,427
71,6/29/21 5:16,48 48 48 49 51 48 51 50 53,411
6,6/29/21 5:18,48 48 48 49 51 48 50 53 57,406
71,6/29/21 5:19,48 48 48 49 51 48 50 50 51,407
13,6/29/21 5:19,48 48 48 49 51 48 50 52 56,423
70,6/29/21 5:19,48 48 48 49 51 48 51 52 55,427
71,6/29/21 5:19,48 48 48 49 51 48 50 56 48,413
70,6/29/21 5:20,48 48 48 49 51 48 50 51 54,441
71,6/29/21 5:22,48 48 48 49 51 48 50 48 50,424
71,6/29/21 5:22,48 48 48 49 51 48 50 49 55,416
30,6/29/21 5:23,48 48 48 49 51 48 51 55 52,465
71,6/29/21 5:24,48 48 48 49 51 48 50 50 51,407
30,6/29/21 5:24,48 48 48 49 51 48 51 55 52,465
71,6/29/21 5:24,48 48 48 49 51 48 50 53 57,406
71,6/29/21 5:24,48 48 48 49 51 48 51 52 57,474
71,6/29/21 5:24,48 48 48 49 51 48 50 49 55,416
30,6/29/21 5:24,48 48 48 49 51 48 50 52 50,452
71,6/29/21 5:25,48 48 48 49 51 48 51 50 53,411
71,6/29/21 5:25,48 48 48 49 51 48 51 50 53,411
71,6/29/21 5:25,48 48 48 49 51 48 51 52 57,474
30,6/29/21 5:26,48 48 48 49 51 48 50 52 50,452
71,6/29/21 5:27,48 48 48 49 51 48 50 48 54,408
71,6/29/21 5:27,48 48 48 49 51 48 50 49 55,416
71,6/29/21 5:27,48 48 48 49 51 48 50 48 54,408
2,6/29/21 5:31,48 48 48 49 51 48 51 51 53,453
7,6/29/21 5:33,48 48 48 49 51 48 50 51 50,471
71,6/29/21 5:33,48 48 48 49 51 48 50 48 54,408
71,6/29/21 5:34,48 48 48 49 51 48 50 49 55,416
71,6/29/21 5:35,48 48 48 49 51 48 50 53 57,406
71,6/29/21 5:37,48 48 48 49 51 48 50 55 52,415
71,6/29/21 5:38,48 48 48 49 51 48 50 57 49,402
7,6/29/21 5:38,48 48 48 49 51 48 50 52 49,459
14,6/29/21 5:38,48 48 48 49 51 48 51 49 50,421
7,6/29/21 5:38,48 48 48 49 51 48 50 52 49,459
71,6/29/21 5:39,48 48 48 49 51 48 50 48 54,408
7,6/29/21 5:39,48 48 48 49 51 48 50 52 50,452
7,6/29/21 5:40,48 48 48 49 51 48 50 52 50,452
30,6/29/21 5:43,48 48 48 49 51 48 51 55 55,466
30,6/29/21 5:44,48 48 48 49 51 48 50 52 49,459
30,6/29/21 5:44,48 48 48 49 51 48 51 55 55,466
30,6/29/21 5:46,48 48 48 49 51 48 50 52 49,459
71,6/29/21 5:46,48 48 48 49 51 48 50 55 52,415
30,6/29/21 5:46,48 48 48 49 51 48 51 50 52,450
30,6/29/21 5:47,48 48 48 49 51 48 51 50 52,450
7,6/29/21 5:47,48 48 48 49 51 48 50 53 48,469
71,6/29/21 5:47,48 48 48 49 51 48 50 57 49,402
5,6/29/21 5:48,48 48 48 49 51 48 50 55 52,415
5,6/29/21 5:49,48 48 48 49 51 48 50 55 52,415
7,6/29/21 5:49,48 48 48 49 51 48 51 50 52,450
13,6/29/21 5:50,48 48 48 49 51 48 50 50 51,407
13,6/29/21 5:51,48 48 48 49 51 48 50 50 51,407
13,6/29/21 5:51,48 48 48 49 51 48 50 50 51,407
6,6/29/21 5:52,48 48 48 49 51 48 50 48 54,408
71,6/29/21 5:52,48 48 48 49 51 48 51 53 53,412
70,6/29/21 5:52,48 48 48 49 51 48 50 51 54,441
71,6/29/21 5:55,48 48 48 49 51 48 50 50 51,407
14,6/29/21 5:56,48 48 48 49 51 48 50 55 56,425
14,6/29/21 5:56,48 48 48 49 51 48 50 55 56,425
30,6/29/21 5:56,48 48 48 49 51 48 50 52 50,452
13,6/29/21 5:57,48 48 48 49 51 48 50 52 56,423
13,6/29/21 5:57,48 48 48 49 51 48 51 50 53,411
30,6/29/21 5:57,48 48 48 49 51 48 50 52 50,452
71,6/29/21 5:57,48 48 48 49 51 48 50 56 48,413
70,6/29/21 5:58,48 48 48 49 51 48 50 51 54,441
71,6/29/21 5:58,48 48 48 49 51 48 50 50 51,407
71,6/29/21 6:02,48 48 48 49 51 48 51 53 53,412
70,6/29/21 6:03,48 48 48 49 51 48 51 52 55,427
70,6/29/21 6:03,48 48 48 49 51 48 51 52 55,427
70,6/29/21 6:04,48 48 48 49 51 48 51 52 55,427
71,6/29/21 6:05,48 48 48 49 51 48 50 56 48,413
71,6/29/21 6:06,48 48 48 49 51 48 51 52 57,474
71,6/29/21 6:08,48 48 48 49 51 48 50 49 55,416
71,6/29/21 6:08,48 48 48 49 51 48 51 52 57,474
30,6/29/21 6:08,48 48 48 49 51 48 51 55 52,465
30,6/29/21 6:09,48 48 48 49 51 48 51 55 52,465
14,6/29/21 6:09,48 48 48 49 51 48 50 51 54,441
71,6/29/21 6:10,48 48 48 49 51 48 50 48 50,424
14,6/29/21 6:10,48 48 48 49 51 48 50 51 54,441
14,6/29/21 6:11,48 48 48 49 51 48 51 51 55,476
14,6/29/21 6:11,48 48 48 49 51 48 50 51 54,441
70,6/29/21 6:12,48 48 48 49 51 48 51 52 55,427
2,6/29/21 6:12,48 48 48 49 51 48 51 51 53,453
14,6/29/21 6:12,48 48 48 49 51 48 50 51 54,441
14,6/29/21 6:12,48 48 48 49 51 48 50 51 54,441
2,6/29/21 6:13,48 48 48 49 51 48 50 52 50,452
70,6/29/21 6:14,48 48 48 49 51 48 51 53 57,446
70,6/29/21 6:14,48 48 48 49 51 48 50 51 51,436
70,6/29/21 6:15,48 48 48 49 51 48 51 51 55,476
71,6/29/21 6:15,48 48 48 49 51 48 50 48 50,424
70,6/29/21 6:16,48 48 48 49 51 48 51 51 55,476
71,6/29/21 6:16,48 48 48 49 51 48 51 50 53,411
71,6/29/21 6:16,48 48 48 49 51 48 50 48 54,408
70,6/29/21 6:16,48 48 48 49 51 48 50 51 51,436
70,6/29/21 6:16,48 48 48 49 51 48 50 51 51,436
71,6/29/21 6:16,48 48 48 49 51 48 50 49 55,416
71,6/29/21 6:16,48 48 48 49 51 48 50 49 55,416
7,6/29/21 6:17,48 48 48 49 51 48 50 51 50,471
7,6/29/21 6:17,48 48 48 49 51 48 50 51 50,471
7,6/29/21 6:18,48 48 48 49 51 48 51 50 52,450
71,6/29/21 6:18,48 48 48 49 51 48 50 48 54,408
71,6/29/21 6:22,48 48 48 49 51 48 51 50 53,411
2,6/29/21 6:25,48 48 48 49 51 48 51 50 52,450
71,6/29/21 6:26,48 48 48 49 51 48 50 48 50,424
30,6/29/21 6:26,48 48 48 49 51 48 50 53 48,469
70,6/29/21 6:27,48 48 48 49 51 48 51 53 57,446
30,6/29/21 6:27,48 48 48 49 51 48 50 53 48,469
14,6/29/21 6:28,48 48 48 49 51 48 51 49 50,421
71,6/29/21 6:31,48 48 48 49 51 48 50 52 56,423
14,6/29/21 6:31,48 48 48 49 51 48 51 49 50,421
30,6/29/21 6:32,48 48 48 49 51 48 50 52 50,452
30,6/29/21 6:32,48 48 48 49 51 48 51 50 52,450
30,6/29/21 6:32,48 48 48 49 51 48 50 52 50,452
30,6/29/21 6:33,48 48 48 49 51 48 51 50 52,450
71,6/29/21 6:33,48 48 48 49 51 48 50 50 51,407
5,6/29/21 6:33,48 48 48 49 51 48 50 48 54,408
2,6/29/21 6:34,48 48 48 49 51 48 51 50 52,450
70,6/29/21 6:35,48 48 48 49 51 48 50 51 54,441
71,6/29/21 6:37,48 48 48 49 51 48 51 53 53,412
71,6/29/21 6:37,48 48 48 49 51 48 50 52 56,423
70,6/29/21 6:37,48 48 48 49 51 48 51 57 56,448
71,6/29/21 6:37,48 48 48 49 51 48 50 52 56,423
70,6/29/21 6:38,48 48 48 49 51 48 51 57 56,448
14,6/29/21 6:38,48 48 48 49 51 48 51 53 57,446
71,6/29/21 6:38,48 48 48 49 51 48 50 48 50,424
14,6/29/21 6:38,48 48 48 49 51 48 51 53 57,446
30,6/29/21 6:38,48 48 48 49 51 48 50 51 50,471
71,6/29/21 6:39,48 48 48 49 51 48 50 50 51,407
30,6/29/21 6:39,48 48 48 49 51 48 50 51 50,471
14,6/29/21 6:39,48 48 48 49 51 48 51 53 57,446
4,6/29/21 6:39,48 48 48 49 51 48 51 55 52,465
71,6/29/21 6:40,48 48 48 49 51 48 51 53 53,412
70,6/29/21 6:40,48 48 48 49 51 48 50 51 54,441
71,6/29/21 6:41,48 48 48 49 51 48 50 52 56,423
30,6/29/21 6:41,48 48 48 49 51 48 51 55 55,466
70,6/29/21 6:42,48 48 48 49 51 48 51 52 55,427
70,6/29/21 6:42,48 48 48 49 51 48 51 52 55,427
70,6/29/21 6:43,48 48 48 49 51 48 51 52 55,427
30,6/29/21 6:43,48 48 48 49 51 48 51 55 55,466
14,6/29/21 6:43,48 48 48 49 51 48 50 51 49,439
30,6/29/21 6:44,48 48 48 49 51 48 50 52 49,459
70,6/29/21 6:44,48 48 48 49 51 48 51 49 50,421
70,6/29/21 6:44,48 48 48 49 51 48 51 52 55,427
70,6/29/21 6:44,48 48 48 49 51 48 51 52 55,427
13,6/29/21 6:44,48 48 48 49 51 48 50 48 50,424
70,6/29/21 6:44,48 48 48 49 51 48 51 52 55,427
70,6/29/21 6:45,48 48 48 49 51 48 51 52 55,427
70,6/29/21 6:45,48 48 48 49 51 48 51 49 50,421
30,6/29/21 6:45,48 48 48 49 51 48 50 52 49,459
70,6/29/21 6:46,48 48 48 49 51 48 51 57 56,448
70,6/29/21 6:46,48 48 48 49 51 48 51 52 55,427
70,6/29/21 6:46,48 48 48 49 51 48 51 57 56,448
70,6/29/21 6:46,48 48 48 49 51 48 51 52 55,427
71,6/29/21 6:48,48 48 48 49 51 48 50 52 56,423
13,6/29/21 6:49,48 48 48 49 51 48 51 52 57,474
13,6/29/21 6:49,48 48 48 49 51 48 50 48 54,408
12,6/29/21 6:50,48 48 48 49 51 48 51 49 50,421
13,6/29/21 6:50,48 48 48 49 51 48 51 52 57,474
13,6/29/21 6:50,48 48 48 49 51 48 50 48 54,408
13,6/29/21 6:50,48 48 48 49 51 48 50 48 54,408
30,6/29/21 6:51,48 48 48 49 51 48 51 50 52,450
30,6/29/21 6:52,48 48 48 49 51 48 51 50 52,450
70,6/29/21 6:52,48 48 48 49 51 48 51 57 56,448
70,6/29/21 6:52,48 48 48 49 51 48 51 57 56,448
13,6/29/21 6:52,48 48 48 49 51 48 50 48 54,408
4,6/29/21 6:53,48 48 48 49 51 48 51 50 52,450
70,6/29/21 6:53,48 48 48 49 51 48 51 52 55,427
2,6/29/21 6:53,48 48 48 49 51 48 51 51 53,453
71,6/29/21 6:53,48 48 48 49 51 48 50 53 57,406
70,6/29/21 6:56,48 48 48 49 51 48 51 52 55,427
70,6/29/21 6:56,48 48 48 49 51 48 51 52 55,427
2,6/29/21 6:56,48 48 48 49 51 48 51 50 52,450
2,6/29/21 6:58,48 48 48 49 51 48 51 55 52,465
7,6/29/21 6:59,48 48 48 49 51 48 50 51 50,471
30,6/29/21 7:01,48 48 48 49 51 48 51 51 53,453
7,6/29/21 7:01,48 48 48 49 51 48 50 52 50,452
30,6/29/21 7:02,48 48 48 49 51 48 51 51 53,453
71,6/29/21 7:02,48 48 48 49 51 48 50 49 55,416
30,6/29/21 7:03,48 48 48 49 51 48 50 52 50,452
30,6/29/21 7:03,48 48 48 49 51 48 51 55 55,466
71,6/29/21 7:03,48 48 48 49 51 48 50 53 57,406
30,6/29/21 7:04,48 48 48 49 51 48 50 52 50,452
30,6/29/21 7:04,48 48 48 49 51 48 51 55 55,466
71,6/29/21 7:05,48 48 48 49 51 48 50 56 48,413
7,6/29/21 7:05,48 48 48 49 51 48 51 51 53,453
14,6/29/21 7:07,48 48 48 49 51 48 50 55 56,425
14,6/29/21 7:07,48 48 48 49 51 48 50 55 56,425
70,6/29/21 7:08,48 48 48 49 51 48 50 51 51,436
2,6/29/21 7:08,48 48 48 49 51 48 50 53 48,469
7,6/29/21 7:08,48 48 48 49 51 48 50 52 49,459
7,6/29/21 7:08,48 48 48 49 51 48 51 55 52,465
70,6/29/21 7:08,48 48 48 49 51 48 50 51 51,436
71,6/29/21 7:08,48 48 48 49 51 48 50 49 55,416
71,6/29/21 7:09,48 48 48 49 51 48 50 48 50,424
14,6/29/21 7:09,48 48 48 49 51 48 50 55 56,425
14,6/29/21 7:10,48 48 48 49 51 48 50 51 54,441
71,6/29/21 7:11,48 48 48 49 51 48 50 56 48,413
14,6/29/21 7:11,48 48 48 49 51 48 50 51 54,441
71,6/29/21 7:11,48 48 48 49 51 48 51 50 53,411
7,6/29/21 7:12,48 48 48 49 51 48 51 50 52,450
30,6/29/21 7:12,48 48 48 49 51 48 51 55 52,465
30,6/29/21 7:13,48 48 48 49 51 48 51 50 52,450
30,6/29/21 7:14,48 48 48 49 51 48 51 55 52,465
2,6/29/21 7:14,48 48 48 49 51 48 51 51 53,453
30,6/29/21 7:14,48 48 48 49 51 48 51 50 52,450
70,6/29/21 7:16,48 48 48 49 51 48 51 53 57,446
70,6/29/21 7:17,48 48 48 49 51 48 50 51 54,441
71,6/29/21 7:17,48 48 48 49 51 48 51 50 53,411
30,6/29/21 7:18,48 48 48 49 51 48 50 53 48,469
30,6/29/21 7:18,48 48 48 49 51 48 51 51 53,453
30,6/29/21 7:19,48 48 48 49 51 48 51 51 53,453
70,6/29/21 7:19,48 48 48 49 51 48 51 52 55,427
30,6/29/21 7:19,48 48 48 49 51 48 50 53 48,469
5,6/29/21 7:20,48 48 48 49 51 48 51 53 53,412
71,6/29/21 7:21,48 48 48 49 51 48 50 48 50,424
70,6/29/21 7:22,48 48 48 49 51 48 51 49 50,421
70,6/29/21 7:22,48 48 48 49 51 48 51 49 50,421
70,6/29/21 7:22,48 48 48 49 51 48 51 49 50,421
70,6/29/21 7:23,48 48 48 49 51 48 51 52 55,427
70,6/29/21 7:23,48 48 48 49 51 48 50 51 54,441
70,6/29/21 7:23,48 48 48 49 51 48 51 52 55,427
